date,PRIO3,ITUB4,JPSA3,ARZZ3,ENGI11,SLCE3,WEGE3,GGBR4,PSSA3
2019-04-25,-0.018604651162790753,0.015356880920110783,0,0.011804721888755587,0.011904737103174634,-0.002650602409638547,0.013297872340425565,-0.001369863013698569,0.0012466606857823859
2019-04-26,-0.015271195365982093,0.0023724198584691436,-0.0012245306122448119,0.0049436424757760555,-0.006127451130574779,-0.016670693404203907,0.0015748031496061188,-0.01440329218107006,0.006581251989283166
2019-04-29,-0.021390374331550777,-0.00798816591680973,-0.00694728267050615,-0.014561157024793436,0.009864414546594702,-0.011056511056511176,-0.01729559748427667,0.0013917884481560172,-0.022795546916416387
2019-04-30,0.008196721311475308,0.008947301191389867,0.016460988331727933,0.018370566359003027,0.020756971410086145,0.021117962732919215,-0.009066666666666778,-0.01667824878387769,-0.021338191681735896
2019-05-02,-0.04336043360433606,0.006207478202336469,-0.012145788981951955,-0.019607843137254943,0.004784713033127108,-0.021897762622762107,0.010226049515608349,-0.010600706713780994,0.0038803401286156003
2019-05-03,-0.003966005665722361,-0.00969453555538946,0.02418032786885238,0.023600000000000065,-0.003095261904761948,0,-0.006393180607352167,0.01642857142857146,-0.036444025899354804
2019-05-06,-0.007394766780432271,-0.021951884365229435,-0.013605442176870763,-0.019148085189527153,0.004776713751533546,0.02487562189054726,-0.015549597855227804,-0.01054111033028815,-0.0019101815438464786
2019-05-07,-0.008595988538682042,-0.011222413975662371,-0.014198823529411708,0.009163326510690739,0.006655526503446696,-0.015048495145631113,-0.011982570806100101,0.009943181818181879,0.015885205741626773
2019-05-08,0.028901734104046284,0.011349785972379678,0.02181074163830199,0.004737504934859915,0.004250318972860434,-0.00837851116912225,0.025909592061742037,0.019690576652601877,0.008289336537703917
2019-05-09,-0.020786516853932513,-0.012435547090217103,-0.010873983084977779,-0.02632614827795099,0.004232306706614564,-0.004473160811473087,-0.003224073078989753,-0.017931034482758568,-0.02578475336322872
2019-05-10,0.005163511187607606,-0.004606910177920587,0.006107492105353884,-0.0213882360494706,-0.021306486099426092,-0.03145286912367107,-0.006469002695417836,-0.006320224719101097,-0.002685078634445781
2019-05-13,-0.05308219178082185,-0.015735883986423893,-0.01497365499691039,-0.004742268041237008,-0.009330119840433526,-0.05154639175257736,-0.023331524688008698,-0.024028268551236742,-0.011538423076923099
2019-05-14,0.02772754671488853,-0.00470219435736674,-0.003697617091207861,-0.005593536357986428,0.03332530789664334,0.010869565217391353,5.555555555556424e-4,0.010137581462708045,-0.0019455641266318269
2019-05-15,0.0035190615835776207,0.0031496062992126816,0.0020618144329895838,-0.002499979166666666,0.001402126632341183,-0.02741935483870972,-5.552470849529145e-4,-0.0021505376344085336,-0.01754382066276794
2019-05-16,0.09877264757451765,-0.01287281004709584,-0.024691276736266476,-0.009607414168600337,-0.0014001634259119822,-0.04201216141514663,0,-0.012931034482758563,-0.017857181831064217
2019-05-17,-0.005851063829787173,0.001908365079250407,-0.03080177085224589,-0.020666365274836118,0.0049076652276778265,0.019042123485285778,0.007222222222222241,0,-0.006262666666666639
2019-05-20,0.0074906367041198685,0.026031746031746072,0.03831088542929417,0.01313522853435023,0.006976720930232494,0.024348810872027116,0.01930501930501949,0.0029112081513826826,0.010368002047896008
2019-05-21,-0.010090281465746087,0.03867574257425743,0.01551358490566046,0.04144529312317302,0.015935404525067032,-0.029850801547816497,0.017316017316017396,0.037010159651668983,0.0203219315895371
2019-05-22,-0.014484978540772575,8.935954721476236e-4,0.015276672802505109,0.001836734693877684,0.008183586806838505,-0.022791967110653455,-0.0015957446808511078,0,0.006113192664168876
2019-05-23,-0.04572672836145897,-0.002083303695434857,-0.004473363155754306,-6.111020574456338e-4,-0.011724825782404746,-0.002332303206996955,-0.014384656366542292,-0.023792862141357562,0.020384202273618035
2019-05-24,-0.009127210496291949,-0.014912019532121068,-0.011437867647058786,-0.012433754332781155,-0.021218342632062792,-0.009351256028564792,-0.016756756756756697,-0.007168458781361964,-0.008836035004378129
2019-05-27,0.0351180195739782,0.0036331517902863375,0.0074379335769449995,-0.005985572631876823,0.009323938959256983,0.02005899586672588,0.0054975261132488296,-0.0021660649819493782,-0.007945736742082765
2019-05-28,0.027808676307007785,0.028054296949967084,0.012715422998991865,-0.006436918604651121,-0.003926050898985012,0.03817235175405709,0.030617823947512335,0.02315484804630974,0.023832819841094643
2019-05-29,-0.025974025974025983,0.018779312278209392,-0.00405026310043477,0.02633235219779939,-0.003014166403566776,0.04568239299819532,0.012732095490716189,-0.006364922206506307,-0.019271093302804743
2019-05-30,-0.014444444444444482,0.010368692097675769,0.00854001626677503,0.011199327811050042,0.009534883720930143,0.028236494405966983,-0.0015715034049240684,-0.007117437722420017,0.017315135513029656
2019-05-31,-0.020856820744081128,-0.0022805585928986627,0.006048467985825257,0.016915022150624237,0.03685782077862254,0.010362746650919519,-5.246589716683125e-4,-0.005734767025089571,0.01357812201185693
2019-06-03,0.007484168105929667,0.002285771428571337,-0.0036072142842800137,-0.007128732673267302,-0.0048877362758382725,0.0066666153846155485,0.0047244094488188,0.005046863734679219,0.017547169811320762
2019-06-04,-0.006857142857142895,-0.001710433197808725,0.00965402213781097,-0.03270839714216989,0.00759097996001401,0.053999085787013845,-0.006269592476489061,-0.0057388809182209455,-0.004264787687743299
2019-06-05,-0.02474108170310696,-0.01941747572815533,-0.001992071713147525,0.01443301030927846,-0.01218699286091307,0.020782985945723143,-0.006834910620399537,-0.010822510822510734,0.01675973929236485
2019-06-06,-0.0035398230088495852,0.010483430401863725,0.007984072175012846,-0.004065060892986527,4.485419269384394e-4,-0.0018939866527468707,0,-0.004376367614879695,-0.0016483517087307886
2019-06-07,-0.005328596802842034,0.010662795081763932,0.02772281188118808,0.012244857142857057,0.0033632736934203766,-0.04316888045540779,0.0164107993647431,0.01831501831501825,0.01834525842396828
2019-06-10,-0.004166666666666652,-0.01254630738522955,0.0019267436637093738,-0.004838649388655303,-0.01720670391061463,-0.008428358948934123,0.0015625000000001332,0.017985611510791477,-1.8011169807652383e-4
2019-06-11,-0.02570233114166176,0.004908980510858196,0,-0.010129659438215977,0.007958208276489298,-0.01850004999999988,0.007280291211648526,0.029681978798586472,-0.02918915315315318
2019-06-12,-0.035582822085889476,-0.005747155337561982,-3.8461538461542766e-4,-0.01862464145262699,0.014662710820540825,-0.03362200884472788,0.01652039235931846,-0.007549759780370535,-0.008351929905273558
2019-06-13,0.027353689567430006,-0.01791901837682197,0.0042323970757984775,0.031699686513041,0.010671387283237133,-0.014232894793510642,0.015744032503808958,0.013139695712309774,-0.008047913157402165
2019-06-14,-0.00804953560371513,2.9434961742191845e-4,0.001149386973180011,-0.008490034192641382,-0.0030796085147296592,-0.0229947046526896,-0.0035000000000000586,-0.020477815699658786,-0.001886754716981076
2019-06-17,0.006242197253433224,-0.0011768460619683285,-0.0015307692893521407,0.004077492437869479,-0.005957656663724609,0.03995621237000546,0.018564977420973516,-0.009756097560975507,0.012476370038700502
2019-06-18,-0.004342431761786725,0.02592049997288659,0.006132617861249523,-0.005076142131979711,-0.008657025719356892,-0.021052631578947323,0.016748768472906406,0.037297677691766395,0.004107468106517187
2019-06-19,-0.008722741433021763,0.015790955165607024,-0.004952342857142966,0.02020412244897951,0.012091379310344985,-0.013978494623655968,0.025678294573643567,0.014925373134328401,0.0013015991558795736
2019-06-21,0.026398491514770583,0.022611616093509923,0.009953981242190713,0.005601079991955249,0.008849490954657258,-0.025626990185387166,0.012281530467642687,0.017379679144384985,0.005571105127988973
2019-06-24,-0.019595835884874457,-0.002211221669430663,3.7907507123091655e-4,-0.003381778396658097,-0.014035066405046703,-0.011751594194090886,0.006999533364442367,-0.005913272010512505,-0.005909510400387452
2019-06-25,-0.02061211742660829,-0.012465263848491004,0.0022736643529239764,-0.01497006047784677,-0.018905649886691633,0.005096262740656776,-0.01899907321594052,-0.025115664243225422,-0.018391268125904858
2019-06-26,0.0012755102040815647,0.023842859812462258,-0.005671152904682342,-0.010131712669978254,9.068464995047876e-4,-0.00845070422535199,-9.447331128957792e-4,0.0230508474576272,-0.008326987130961472
2019-06-27,-0.015923566878981,-0.006849315068493178,-0.003422053362055255,0,0.024008990984870193,0.005113693181818091,0.009929078014184523,-0.0066269052352551094,-0.011068740035544256
2019-06-28,0.02071197411003234,2.7580689655182233e-4,0.02060286228931174,0.027635681786517097,0.017474032680248275,-0.0011306387150570307,0,0.014009339559706513,-0.0027016595908915253
2019-07-01,0.00887761572606216,-0.004964037780697095,-0.0011215327102803707,-0.007569740885064902,-0.00891304347826083,0.02999439728353126,0.010299625468164653,-0.011184210526315796,-0.0034829721362229504
2019-07-02,-0.015084852294154683,-0.0036031317293164777,-0.003368263599111687,0.0016058209554394853,-0.0070190831322658465,-0.007692417159757214,-9.26784059314123e-4,-0.025948103792415078,0.00951460194174758
2019-07-03,0.02680280791320988,0.017246146947256014,0.005257266438500441,0.0076151700354640806,0.0183343936381708,0.01218172824926489,0.006493506493506551,0.017076502732240373,0.0013464127198918874
2019-07-04,-0.0024860161591050423,0.011484878315559,0.018677624206201004,0.01431982924263786,0.02169197491071473,0.015864277031494733,0.02304147465437789,0.02753525856279393,0.027660352375706854
2019-07-05,0.02180685358255441,0.011084076178206281,0.06343967730106348,0.020000000000000018,-0.014861911459104538,0.00646208939149151,0.009009009009008917,0.004575163398692794,0.01869158878504673
2019-07-08,0.09756097560975618,-0.0026738768623595366,0.0431034482758621,0.002499077277970052,0.015086120039391249,-0.0016051898552599253,0.0058035714285715745,-0.0013012361743656164,0.0047706055045873
2019-07-10,0.009444444444444366,-0.0026809116000243716,0.046280991735537125,0.021668206263923073,0.03906584030003568,-0.03001071811361189,0.05148690634709285,-0.002605863192182367,0.004382797822600315
2019-07-11,0.006053935057787729,-0.001344059103654316,-0.011058483412322295,-0.015390390679248966,-0.002860645747050361,-0.022651878453038843,-0.003799071338117299,-0.024167210973220166,0
2019-07-12,0.026805251641137895,-0.018573431032385845,0.015974441404934314,0.0036218643465852907,-0.01680325854105047,-0.01921995369022289,-0.0216101694915255,-0.014725568942436373,-0.0316363999999999
2019-07-15,0.026105487480021283,-0.0027426769814230534,-0.018238994284245025,-0.01614440584446708,4.1684035014588616e-4,-0.011527377521614035,-0.029883066262451297,0.014266304347825942,-0.01802474720333269
2019-07-16,-0.049844236760124505,0.0038503574298582866,0.0025624600436404688,0.01486488445685108,0.017708291666666653,-0.014577259475218707,0.004910714285714324,-0.009377093101138656,-0.005736137667303964
2019-07-17,-0.0038251366120218844,-0.0027396712328766615,0.004792396319245995,-0.004755564009891522,-0.010849498908884314,0.05147928994082851,8.884940026654409e-4,-0.012170385395537497,0.0038461538461538325
2019-07-18,-0.003291278113000562,0.026648267766578693,0.008902988588140204,-0.005542832568807388,0.008278166390728536,-0.015194147439504757,0.009764758100310633,-0.008213552361396204,0.00785440613026811
2019-07-19,-0.014859658778205831,-0.02595657013531094,-0.010400252127324316,0.007687891748758391,-4.105090227728425e-4,-0.014285714285714235,0.0017582417582417964,-0.010351966873705987,-0.02242919597034787
2019-07-22,0.0011173184357542443,0.017032911152037977,0.0031847133757962887,-0.02727446118634369,0.0030800204706360468,-0.00695657971014485,-0.008336989907854253,-0.023012552301255207,-0.008944157106747008
2019-07-23,-0.0011160714285713969,0.009724500270124281,-6.349206349206549e-4,-0.019607843137254943,0.011668373046811675,-0.013426679125900898,-8.849557522124796e-4,0.0035688793718773315,0.001961899079383933
2019-07-24,0.02067039106145252,-8.026484536477474e-4,0.004764898348157631,0.001999960000000023,-0.02306756467290838,-0.002958579881656598,0.01860053144375562,-0.014935988620199181,0.010965380849814022
2019-07-25,-0.025725232621784277,-0.030789747297978454,-0.013594625785476655,-0.008981956446385442,-0.0053852320916575325,0.04510391691394644,-0.009130434782608776,-0.009386281588447565,0.002711562939703205
2019-07-26,-0.0022471910112359383,0.017955717736029886,-6.410576717610361e-4,0.010674682349459008,0.001874239900041541,0.02214644962257517,0.02501096972356298,0.002915451895043608,-0.005022252269654248
2019-07-29,-0.005630630630630629,0.004070610804375097,0.012508017960231044,-0.005380629732961384,0.010184930156206029,0.01388888888888884,0.009417808219178037,0.010174418604651292,0.0036886431251657026
2019-07-30,0.010192525481313774,-0.033243243243243126,0.007602122267975853,-6.010619114404925e-4,0.011934198021983367,0.014246575342465873,0.01781170483460559,0.013669064748201398,7.737330754351568e-4
2019-07-31,-0.013452914798206317,-0.02655856863293271,0.0028293304881901182,0.010224498592131148,0.0044734038226921236,-0.025391626148028146,-0.007499999999999951,-0.024130589070262554,0.006957788675771681
2019-08-01,-0.025568181818181768,0.0017231763354395024,0.0034482131661444093,0.03155390020944426,0.015586962931701809,-0.008869289973986061,-0.016372795969773368,-0.018181818181818188,0.015355163737242439
2019-08-02,0.03790087463556846,0.0014334575277104022,0.002186941717397195,-0.012120084647941454,0.0015946183613562148,0.013422931399492688,0.013230900554844105,0.0051851851851851816,0.002835500837977234
2019-08-05,-0.010112359550561778,-0.01374174062410538,-0.01402752406312191,-0.012073963469287796,-0.014925373134328401,0,-0.018534119629317503,-0.03463522476050118,-0.022054627709707786
2019-08-06,-0.0011350737797957144,0.030188707396554104,0.005374644494930303,0.025625842696629153,0.0020201616161616975,-0.01103758217231865,0.025751072961373245,-7.633587786259888e-4,0.01638392380940923
